file	num_segments	speech_seconds	num_words	video_seconds
SF1500A.1.mpg	7	0.12	18	579
SF1500B.1.mpg	7	0.60	25	740
SF1500C.1.mpg	3	0.00	5	424
SF1500E.1.mpg	7	0.00	11	704
SF1501.1.mpg	11	0.00	29	644
SF1502.1.mpg	3	0.04	9	314
SF1503.1.mpg	5	0.00	10	380
SF1504A.1.mpg	12	0.36	21	556
SF1505.1.mpg	2	0.20	5	589
SF1506.1.mpg	7	0.00	17	646
SF1507.1.mpg	9	0.08	19	617
SF1508.1.mpg	13	0.12	26	712
SF1509.1.mpg	1	13.92	3	543
SF151.1.mpg	4	2.12	71	268
SF1510.1.mpg	17	0.16	45	741
SF1511A.1.mpg	9	0.20	17	771
SF1511B.1.mpg	2	33.52	25	711
SF1512.1.mpg	12	0.00	30	671
SF1513A.1.mpg	11	0.04	25	531
SF1515.1.mpg	11	2.16	28	697
SF1516A1.1.mpg	15	0.28	40	549
SF1516B.1.mpg	8	0.00	17	471
SF1516C.1.mpg	15	0.00	23	557
SF1516D.1.mpg	7	0.00	10	581
SF1517.1.mpg	20	4.40	37	636
SF1518.1.mpg	10	0.04	24	608
SF1519.1.mpg	15	6.56	59	623
SF152.1.mpg	6	1.24	147	315
SF1520.1.mpg	12	0.20	22	628
SF1521.1.mpg	20	0.16	50	693
SF1522A.1.mpg	2	0.08	4	612
SF1522B.1.mpg	8	0.24	18	651
SF1523A.1.mpg	17	0.04	31	517
SF1523B.1.mpg	5	0.00	10	449
SF1524A.1.mpg	6	0.00	19	484
SF1524B.1.mpg	19	0.00	43	584
SF1525.1.mpg	25	0.12	86	705
SF1526A.1.mpg	9	2.76	19	636
SF1526B.1.mpg	9	0.12	26	589
SF1527.1.mpg	20	5.64	41	716
SF1528A.1.mpg	10	0.00	21	751
SF1528B.1.mpg	13	25.04	172	677
SF1529A.1.mpg	25	14.52	71	510
SF1529B.1.mpg	2	0.04	3	443
SF153.1.mpg	9	11.80	151	403
SF1530.1.mpg	5	0.00	28	764
SF1531A.1.mpg	21	0.28	47	875
SF1531B.1.mpg	1	0.00	1	570
SF1531C.1.mpg	2	0.00	5	439
SF1532.1.mpg	14	0.12	46	805
SF1533.1.mpg	17	15.20	42	933
SF1534.1.mpg	14	0.28	36	656
SF1535.1.mpg	7	1.76	12	861
SF1536.1.mpg	3	0.12	12	603
SF1537.1.mpg	1	17.84	9	778
SF1538.1.mpg	9	16.12	36	542
SF1539A.1.mpg	1	27.64	1	600
SF1539B.1.mpg	1	6.88	4	642
SF1539C.1.mpg	1	7.60	1	709
SF154.1.mpg	5	3.08	82	569
SF1540B.1.mpg	16	122.20	29	801
SF1541A.1.mpg	2	8.28	4	515
SF1541B.1.mpg	7	138.60	10	695
SF1541C.1.mpg	11	91.16	22	793
SF1542A.1.mpg	2	6.12	8	292
SF1542B.1.mpg	11	4.68	45	540
SF1543.1.mpg	1	1.72	2	514
SF1544A.1.mpg	5	0.04	14	336
SF1544B.1.mpg	10	167.04	21	866
SF1545.1.mpg	1	0.64	6	345
SF1546.1.mpg	19	0.08	49	584
SF1547.1.mpg	8	0.16	19	720
SF1548.1.mpg	18	0.12	46	613
SF1549.1.mpg	6	0.04	16	700
SF155.1.mpg	4	1.68	44	968
SF1550A.1.mpg	10	0.00	29	429
SF1551.1.mpg	2	0.00	3	744
SF1552.1.mpg	12	0.16	31	682
SF1553.1.mpg	14	0.12	32	758
SF1554.1.mpg	26	0.04	57	633
SF1555.1.mpg	14	0.04	27	772
SF1556.1.mpg	10	7.24	23	629
SF1557.1.mpg	9	3.28	25	324
SF1558A.1.mpg	1	0.84	6	667
SF1558B.1.mpg	2	0.00	2	900
SF1559.1.mpg	11	35.56	37	729
SF156.1.mpg	6	3.24	46	359
SF1560.1.mpg	9	13.92	22	489
SF1561.1.mpg	15	3.16	37	583
SF1562.1.mpg	16	24.24	56	530
SF1563.1.mpg	13	0.08	31	576
SF1564A.1.mpg	14	0.04	39	615
SF1564B.1.mpg	1	7.68	4	701
SF1565.1.mpg	2	21.36	10	516
SF1566A.1.mpg	9	0.08	23	652
SF1566B.1.mpg	3	0.00	4	473
SF1567.1.mpg	11	0.16	28	803
SF1568.1.mpg	18	4.92	58	491
SF1569A.1.mpg	19	1.88	47	657
SF1569B.1.mpg	1	7.48	1	592
SF1570.1.mpg	1	0.60	3	420
SF1571.1.mpg	15	0.08	38	809
SF1572.1.mpg	14	0.16	38	642
SF1573.1.mpg	25	29.64	74	695
SF1574.1.mpg	14	0.12	35	466
SF1575.1.mpg	22	20.40	50	824
SF1576.1.mpg	5	2.88	16	796
SF1577.1.mpg	10	0.12	31	723
SF1578A.1.mpg	12	11.16	34	588
SF1578B.1.mpg	7	0.72	10	539
SF1579.1.mpg	3	0.00	8	711
SF158.1.mpg	5	2.08	41	429
SF1580.1.mpg	9	0.00	22	561
SF1581.1.mpg	14	0.16	31	557
SF1582.1.mpg	9	0.00	19	547
SF1583.1.mpg	10	0.00	19	416
SF1584.1.mpg	1	3.84	3	776
SF1585.1.mpg	9	0.16	19	620
SF1586.1.mpg	1	16.20	4	685
SF1587.1.mpg	9	0.88	23	436
SF1588.1.mpg	7	4.92	24	634
SF1589.1.mpg	14	11.68	42	679
SF159-161.1.mpg	3	0.60	15	532
SF1590.1.mpg	27	17.88	84	924
SF1591.1.mpg	21	6.84	66	692
SF1592A.1.mpg	16	32.40	32	463
SF1592B.1.mpg	20	10.36	183	470
SF1593.1.mpg	1	20.36	5	471
SF1594.1.mpg	10	86.28	13	643
SF1595A.1.mpg	5	0.00	7	560
SF1595B.1.mpg	2	0.00	2	402
SF1596.1.mpg	9	97.28	14	579
SF1597A.1.mpg	6	380.84	9	601
SF1597B.1.mpg	9	0.00	15	482
SF1598.1.mpg	5	81.52	7	742
SF1599.1.mpg	2	0.00	2	698
SF1600.1.mpg	8	0.76	18	627
SF1601.1.mpg	6	51.64	12	652
SF1602.1.mpg	2	0.00	3	626
SF1603.1.mpg	9	119.44	14	586
SF1604B.1.mpg	6	17.88	19	814
SF1605A.1.mpg	15	45.68	24	662
SF1605B.1.mpg	13	24.60	31	770
SF1606A.1.mpg	4	56.04	7	477
SF1606B.1.mpg	16	0.48	26	528
SF1606C.1.mpg	9	0.00	15	832
SF1607A.1.mpg	14	23.48	25	605
SF1607B.1.mpg	13	27.32	60	354
SF1608.1.mpg	18	9.36	37	653
SF1609.1.mpg	10	0.16	13	692
SF1610.1.mpg	15	5.04	25	715
SF1611.1.mpg	9	0.00	14	663
SF1612A.1.mpg	16	0.04	30	265
SF1612B.1.mpg	4	26.20	7	529
SF1613.1.mpg	4	3.44	8	903
SF1614.1.mpg	11	16.56	19	808
SF1615.1.mpg	2	33.00	7	699
SF1616A.1.mpg	6	3.76	11	482
SF1616B.1.mpg	5	86.32	9	351
SF1617.1.mpg	11	233.04	29	629
SF1618A.1.mpg	5	180.68	7	657
SF1618B.1.mpg	1	0.00	1	285
SF1619.1.mpg	2	184.16	10	666
SF162-164.1.mpg	4	0.08	7	492
SF1620.1.mpg	5	22.16	14	596
SF1621A.1.mpg	9	2.92	12	781
SF1621B.1.mpg	12	218.96	34	748
SF1622A.1.mpg	5	4.24	16	913
SF1622B.1.mpg	3	10.52	13	889
SF1622C.1.mpg	5	0.24	8	759
SF1623.1.mpg	4	199.92	6	612
SF1624A.1.mpg	9	2.80	15	540
SF1624B.1.mpg	5	0.00	6	446
SF1625.1.mpg	11	0.00	15	683
SF1626A.1.mpg	8	87.80	34	684
SF1627.1.mpg	8	0.00	12	485
SF1628.1.mpg	1	10.44	10	653
SF1629A.1.mpg	2	265.96	3	356
SF1629B.1.mpg	9	7.64	44	643
SF1629C.1.mpg	7	2.44	22	881
SF1630A.1.mpg	2	4.92	9	792
SF1630B.1.mpg	2	2.40	10	411
SF1631A.1.mpg	11	80.36	23	627
SF1631B.1.mpg	4	9.60	11	329
SF1632.1.mpg	7	141.20	12	753
SF1633A.1.mpg	10	193.96	25	663
SF1633B.1.mpg	1	0.00	1	917
SF1634.1.mpg	10	64.92	14	801
SF1635A.1.mpg	12	10.24	23	509
SF1635B.1.mpg	5	9.52	15	435
SF1636.1.mpg	9	171.04	14	713
SF1637A.1.mpg	8	0.00	11	775
SF1637B.1.mpg	6	0.00	9	891
SF1638.1.mpg	4	0.08	6	695
SF1639.1.mpg	8	13.76	26	704
SF1640.1.mpg	12	0.16	23	621
SF1641.1.mpg	9	0.12	16	673
SF1642.1.mpg	16	24.28	68	434
SF1643.1.mpg	7	8.04	11	794
SF1644.1.mpg	12	3.80	29	722
SF1645.1.mpg	21	9.72	57	627
SF1646.1.mpg	1	26.80	12	544
SF1647A.1.mpg	11	22.84	29	812
SF1647B.1.mpg	7	12.36	11	781
SF1647C.1.mpg	18	159.00	26	813
SF1648.1.mpg	17	3.16	42	615
SF1649.1.mpg	21	0.36	56	639
SF1650.1.mpg	10	0.72	19	697
SF1651.1.mpg	23	16.48	68	725
SF1652.1.mpg	8	12.20	25	692
SF1653.1.mpg	10	16.44	32	230
SF1654.1.mpg	18	11.12	43	480
SF1655.1.mpg	18	9.16	72	708
SF1656A.1.mpg	25	0.16	49	803
SF1656B.1.mpg	16	2.20	24	895
SF1657A.1.mpg	16	16.60	39	602
SF1657B.1.mpg	4	18.48	11	770
SF1658.1.mpg	16	4.80	65	769
SF1659.1.mpg	20	0.24	63	639
SF1660A.1.mpg	17	4.20	38	787
SF1660B.1.mpg	8	27.68	49	758
SF1661.1.mpg	21	4.72	60	859
SF1662.1.mpg	9	13.32	21	718
SF1663.1.mpg	27	90.20	121	759
SF1664.1.mpg	14	137.44	37	732
SF1665.1.mpg	10	15.68	24	721
SF1666.1.mpg	7	8.08	25	670
SF1667.1.mpg	8	0.04	17	474
SF1668.1.mpg	15	0.12	45	499
SF1669.1.mpg	14	10.68	45	568
SF1670.1.mpg	13	0.12	36	708
SF1671.1.mpg	2	7.04	17	720
SF1673.1.mpg	11	0.12	26	638
SF1674.1.mpg	7	3.96	19	701
SF1675.1.mpg	4	9.56	12	609
SF1676.1.mpg	2	0.32	4	628
SF1677.1.mpg	6	0.52	13	564
SF1678.1.mpg	3	6.96	6	803
SF1679.1.mpg	4	19.76	17	726
SF1680A.1.mpg	8	6.56	18	600
SF1680B.1.mpg	9	20.12	21	751
SF1681.1.mpg	7	6.92	18	631
SF1682.1.mpg	5	21.44	26	616
SF1683A.1.mpg	2	6.52	26	838
SF1683B.1.mpg	2	0.00	4	820
SF1684.1.mpg	4	0.08	11	661
SF1685.1.mpg	1	12.96	2	532
SF1686.1.mpg	9	0.00	29	606
SF1687.1.mpg	2	0.24	2	640
SF1689.1.mpg	16	38.12	43	707
SF1690.1.mpg	8	5.76	21	580
SF1691.1.mpg	3	0.16	17	780
SF1692.1.mpg	9	6.24	21	689
SF1693.1.mpg	5	6.36	8	700
SF1694.1.mpg	8	2.20	25	697
SF1695.1.mpg	2	0.48	4	626
SF1696.1.mpg	7	2.92	20	603
SF1697.1.mpg	6	5.96	18	848
SF1698.1.mpg	11	12.68	34	766
SF1699.1.mpg	9	3.40	26	571
SF17.1.mpg	1	0.00	3	298
SF1700.1.mpg	8	0.20	14	702
SF1701A.1.mpg	6	12.56	20	673
SF1701B.1.mpg	1	0.00	1	607
SF1701C.1.mpg	5	17.52	16	509
SF1702.1.mpg	16	15.68	30	817
SF1703.1.mpg	13	0.60	32	778
SF1704A.1.mpg	17	4.56	41	803
SF1704B.1.mpg	10	12.92	25	852
SF1705.1.mpg	14	0.32	48	509
SF1706.1.mpg	17	7.76	49	639
SF1707.1.mpg	14	13.60	49	660
SF1708.1.mpg	10	0.08	30	524
SF1709A.1.mpg	1	25.88	3	620
SF1709B.1.mpg	8	5.60	14	644
SF1710.1.mpg	25	0.52	78	762
SF1711.1.mpg	13	9.32	42	672
SF1712A.1.mpg	17	23.04	64	671
SF1713.1.mpg	6	9.24	15	680
SF1714.1.mpg	21	0.32	83	682
SF1715.1.mpg	13	5.48	27	702
SF1716.1.mpg	21	2.24	56	701
SF1717.1.mpg	21	9.76	97	678
SF1718.1.mpg	19	5.40	45	777
SF1719.1.mpg	31	33.76	133	789
SF1720.1.mpg	16	21.92	51	554
SF1721A.1.mpg	21	9.96	44	565
SF1721B.1.mpg	5	18.08	15	723
SF1722.1.mpg	12	24.12	46	529
SF1723.1.mpg	24	1.92	82	526
SF1724.1.mpg	6	3.36	20	718
SF1725.1.mpg	11	0.08	25	685
SF1726.1.mpg	2	4.16	4	422
SF1727.1.mpg	3	22.56	16	730
SF1728.1.mpg	17	0.44	45	465
SF1729.1.mpg	16	19.16	38	605
SF1730.1.mpg	15	0.32	47	653
SF1731.1.mpg	16	0.24	49	646
SF1732.1.mpg	10	0.28	29	644
SF1733.1.mpg	12	0.24	26	684
SF1734B.1.mpg	9	8.88	25	378
SF1736.1.mpg	10	0.16	24	900
SF1737A.1.mpg	18	19.12	56	571
SF1737B.1.mpg	6	24.68	26	904
SF1738.1.mpg	14	0.08	32	716
SF1739.1.mpg	18	1.92	53	534
SF1740.1.mpg	17	1.68	52	567
SF1741.1.mpg	11	0.44	29	441
SF1742.1.mpg	21	0.96	60	702
SF1743.1.mpg	10	0.00	26	619
SF1744A.1.mpg	10	0.16	30	694
SF1744B.1.mpg	3	1.56	7	549
SF1745.1.mpg	23	0.44	65	947
SF1746.1.mpg	15	12.96	60	759
SF1747.1.mpg	2	54.56	6	630
SF1748A.1.mpg	1	11.12	4	124
SF1748B.1.mpg	2	29.76	9	870
SF1749.1.mpg	11	4.96	29	960
SF1750.1.mpg	14	10.08	29	805
SF1751.1.mpg	18	63.76	46	603
SF1752.1.mpg	16	14.00	57	599
SF1753A.1.mpg	13	2.60	31	596
SF1753B.1.mpg	3	12.88	6	695
SF1754.1.mpg	13	4.52	31	467
SF1755.1.mpg	7	0.00	22	603
SF1756.1.mpg	16	2.96	48	741
SF1757.1.mpg	16	10.96	44	468
SF1758.1.mpg	6	0.36	16	681
SF1759.1.mpg	18	6.28	58	674
SF176.1.mpg	9	3.56	58	580
SF1760.1.mpg	18	7.08	57	521
SF1761.1.mpg	14	18.32	38	575
SF1762A.1.mpg	18	63.44	72	868
SF1762C.1.mpg	6	6.68	9	911
SF1763.1.mpg	15	0.24	46	514
SF1764.1.mpg	15	80.16	43	494
SF1765.1.mpg	10	0.08	26	640
SF1766.1.mpg	4	11.00	16	622
SF1767A.1.mpg	18	9.60	51	650
SF1767B.1.mpg	2	19.64	11	797
SF1768.1.mpg	14	0.24	58	629
SF1769.1.mpg	14	4.56	47	621
SF1770.1.mpg	14	0.16	36	726
SF1771.1.mpg	13	0.48	39	576
SF1772A.1.mpg	17	12.32	40	762
SF1772B.1.mpg	4	0.00	8	265
SF1773A.1.mpg	11	78.00	25	570
SF1773B.1.mpg	9	11.52	20	211
SF1774A.1.mpg	15	0.04	47	745
SF1774B.1.mpg	6	14.48	36	236
SF1775A.1.mpg	15	15.36	44	751
SF1775B.1.mpg	8	7.04	32	219
SF1775C.1.mpg	7	18.60	13	598
SF1776A.1.mpg	10	0.00	43	589
SF1776B.1.mpg	6	0.04	18	596
SF1777.1.mpg	17	16.44	44	618
SF1778A.1.mpg	10	8.72	81	799
SF1779A.1.mpg	9	12.00	23	657
SF1779B.1.mpg	2	0.00	2	220
SF1780A.1.mpg	5	12.28	27	655
SF1780B.1.mpg	2	43.72	14	626
SF1780C.1.mpg	1	2.24	18	631
SF1781A.1.mpg	18	11.44	71	684
SF1781B.1.mpg	3	0.00	5	243
SF1782.1.mpg	10	1.48	23	657
SF1783A.1.mpg	20	0.44	67	529
SF1784A.1.mpg	15	11.44	47	568
SF1784B.1.mpg	1	0.00	1	223
SF1784C.1.mpg	6	15.96	34	810
SF1785.1.mpg	18	0.04	97	618
SF1786.1.mpg	22	0.24	69	685
SF1787.1.mpg	20	0.16	52	591
SF1788A.1.mpg	11	1.80	45	474
SF1788B-C.1.mpg	2	4.32	12	1502
SF1789A.1.mpg	8	4.56	26	662
SF1789B.1.mpg	1	0.00	1	375
SF179.1.mpg	1	0.84	6	670
SF1790.1.mpg	13	0.20	37	552
SF1791.1.mpg	20	9.64	81	589
SF1792.1.mpg	19	8.72	59	600
SF1793.1.mpg	11	0.20	42	725
SF1794.1.mpg	21	0.16	79	675
SF1795.1.mpg	16	10.24	47	622
SF1796.1.mpg	21	8.72	86	711
SF1797.1.mpg	11	3.20	30	597
SF1798.1.mpg	3	13.64	6	530
SF1799.1.mpg	12	3.16	32	668
SF18.1.mpg	1	0.00	3	375
SF180.1.mpg	10	28.92	168	507
SF1800.1.mpg	15	67.08	59	823
SF1801.1.mpg	12	13.84	52	621
SF1802.1.mpg	17	33.40	44	586
SF1803.1.mpg	26	0.32	74	474
SF1804.1.mpg	10	26.96	34	631
SF1805.1.mpg	11	0.28	39	608
SF1806.1.mpg	7	17.84	19	706
SF1807.1.mpg	6	27.92	20	583
SF1808.1.mpg	17	0.36	47	606
SF1809.1.mpg	12	0.08	46	543
SF181.1.mpg	10	6.96	32	922
SF1810.1.mpg	15	6.80	49	712
SF1811.1.mpg	11	2.68	29	561
SF1812.1.mpg	11	13.76	37	624
SF1813.1.mpg	16	0.04	55	586
SF1814.1.mpg	15	0.16	42	592
SF1815.1.mpg	11	0.04	33	601
SF1816.1.mpg	19	14.12	51	578
SF1817.1.mpg	19	0.12	63	640
SF1818.1.mpg	11	0.20	41	585
SF1819.1.mpg	26	0.76	78	1132
SF1820.1.mpg	9	0.12	25	481
SF1821A.1.mpg	11	0.48	34	669
SF1822.1.mpg	15	7.28	47	637
SF1823.1.mpg	10	21.80	28	696
SF1824A.1.mpg	18	0.64	44	830
SF1824B.1.mpg	8	59.96	19	578
SF1825.1.mpg	2	0.00	5	481
SF1827.1.mpg	14	27.52	33	734
SF1828.1.mpg	15	0.40	78	632
SF1829.1.mpg	12	5.24	27	702
SF1830.1.mpg	16	6.92	46	599
SF1831.1.mpg	15	0.56	59	535
SF1832A.1.mpg	7	0.32	26	409
SF1832B.1.mpg	6	20.76	14	775
SF1833.1.mpg	12	77.60	38	533
SF1834.1.mpg	8	0.00	18	638
SF1835.1.mpg	14	6.92	36	545
SF1836.1.mpg	11	34.64	58	517
SF1837.1.mpg	10	14.52	27	621
SF1838A.1.mpg	18	24.28	68	634
SF1838B.1.mpg	10	5.12	33	607
SF1839A.1.mpg	10	7.32	29	614
SF1839B.1.mpg	5	0.04	8	515
SF184.1.mpg	3	0.04	12	533
SF1840.1.mpg	11	2.84	28	578
SF1841.1.mpg	29	23.20	103	746
SF1842.1.mpg	3	11.28	30	757
SF1843.1.mpg	2	9.72	6	621
SF1844.1.mpg	5	21.44	45	948
SF1845.1.mpg	14	8.88	40	559
SF1846.1.mpg	14	0.20	30	648
SF1847A.1.mpg	13	4.32	42	623
SF1847B.1.mpg	9	360.68	13	757
SF1848.1.mpg	9	0.00	33	584
SF1849.1.mpg	14	0.20	37	535
SF1850.1.mpg	11	1.40	39	646
SF1851.1.mpg	19	0.24	64	381
SF1852.1.mpg	20	2.44	66	595
SF1853.1.mpg	19	18.48	59	721
SF1854.1.mpg	7	8.24	40	609
SF1855.1.mpg	14	0.64	55	518
SF1856.1.mpg	10	11.76	27	705
SF1857B.1.mpg	19	0.08	30	795
SF1858.1.mpg	20	6.72	60	616
SF1859A-B.1.mpg	1	9.60	5	1052
SF186.1.mpg	12	9.20	239	821
SF1860A.1.mpg	8	22.96	23	666
SF1860B.1.mpg	2	0.00	2	524
SF1860C.1.mpg	2	0.16	3	725
SF1861.1.mpg	2	11.64	11	754
SF1862.1.mpg	14	68.76	101	709
SF1863.1.mpg	34	34.28	244	984
SF1864.1.mpg	6	2.60	15	673
SF1865A.1.mpg	4	0.00	7	646
SF1865B.1.mpg	5	25.96	8	816
SF1865C.1.mpg	1	0.00	1	481
SF1866A.1.mpg	11	25.08	38	658
SF1867C.1.mpg	1	23.12	4	694
SF1868B.1.mpg	2	7.80	4	470
SF1869A.1.mpg	6	28.56	38	672
SF187.1.mpg	13	6.44	190	612
SF1870B.1.mpg	1	6.32	7	669
SF1871A-C.1.mpg	58	150.48	493	1843
SF1872A-C.1.mpg	61	82.96	389	2023
SF1874.1.mpg	8	14.40	37	623
SF1875A-C.1.mpg	1	41.04	4	1614
SF1876A-B.1.mpg	2	95.12	7	1104
SF1877A-B.1.mpg	1	0.00	1	1320
SF188.1.mpg	17	13.76	154	765
SF1880.1.mpg	47	55.60	967	733
SF1881.1.mpg	1	69.64	3	1791
SF1882A-B.1.mpg	29	137.48	237	1059
SF1883.1.mpg	1	5.00	1	746
SF1885A-B.1.mpg	12	60.44	38	1104
SF1885C.1.mpg	1	0.28	5	501
SF1885D.1.mpg	2	0.44	31	651
SF1885E.1.mpg	3	1.76	7	611
SF1886.1.mpg	4	8.56	10	642
SF1887.1.mpg	5	1.20	14	714
SF1888.1.mpg	1	40.44	10	767
SF1889A-B.1.mpg	39	12.64	294	1292
SF189.1.mpg	3	1.08	14	327
SF1890A.1.mpg	1	0.84	3	601
SF1890B.1.mpg	17	6.16	52	761
SF1891A.1.mpg	8	2.36	28	753
SF1892A-B.1.mpg	15	4.72	65	1069
SF1893.1.mpg	29	15.72	342	981
SF1894.1.mpg	28	11.16	387	570
SF1896.1.mpg	3	0.00	4	589
SF1897A.1.mpg	10	1.40	72	452
SF1897B.1.mpg	20	1.68	182	619
SF1897C.1.mpg	8	17.20	46	476
SF1897D.1.mpg	14	1.80	174	497
SF1897E.1.mpg	23	2.92	192	545
SF1897F.1.mpg	14	1.72	155	322
SF1897G.1.mpg	23	2.20	212	511
SF1898.1.mpg	17	7.32	246	502
SF19.1.mpg	7	0.24	16	71
SF190.1.mpg	11	9.20	41	496
SF1900A-B.1.mpg	34	435.00	736	1015
SF1901.1.mpg	4	313.08	106	771
SF1902.1.mpg	6	95.44	150	923
SF1903.1.mpg	4	83.84	43	352
SF1904A-B.1.mpg	14	183.40	146	1181
SF1905A-B.1.mpg	40	126.40	238	1099
SF1906A-B.1.mpg	5	34.00	48	1016
SF1908A-B.1. Det elektriska köket, 1926mpg.mpg	150	707.48	1281	1509
SF1909A-C.1.mpg	66	85.60	428	1589
SF191.1.mpg	9	5.24	108	673
SF1910A-B.1.mpg	4	18.68	92	1038
SF1911.1.mpg	26	14.68	285	576
SF1912A.1.mpg	20	132.76	207	574
SF1912B.1.mpg	21	110.68	208	491
SF1913A-B.1.mpg	18	8.92	78	990
SF1914A-B.1.mpg	23	232.80	258	962
SF1915.1.mpg	9	25.96	117	569
SF1916.1.mpg	8	14.72	106	555
SF1917A.1.mpg	19	43.04	257	439
SF1917B.1.mpg	9	5.12	96	250
SF1918.1.mpg	10	17.80	127	378
SF1919A-B.1.mpg	21	63.68	87	1097
SF192.1.mpg	10	9.16	119	571
SF1920A.1.mpg	5	1.24	215	802
SF1920B.1.mpg	18	5.12	135	736
SF1921.1.mpg	4	34.20	16	763
SF1922.1.mpg	1	0.28	11	453
SF1923.1.mpg	18	58.72	286	875
SF1924.1.mpg	2	0.00	4	508
SF1925A-B.1.mpg	2	41.48	2	1612
SF1927A-B.1.mpg	35	36.28	199	1532
SF1929.1.mpg	14	48.96	93	464
SF193.1.mpg	2	0.12	24	735
SF1930A.1.mpg	19	30.04	186	620
SF1930B.1.mpg	21	9.48	207	513
SF1931A-B.1.mpg	40	27.32	488	1237
SF1932.1.mpg	8	0.00	16	216
SF1933A-C.1.mpg	31	187.88	299	1502
SF1934A-D.1.mpg	66	61.68	662	2299
SF1935A-C.1.mpg	35	93.84	309	1681
SF1936A-B.1.mpg	5	1.04	16	1493
SF1937A-B.1.mpg	2	0.00	3	1354
SF1938A-B.1.mpg	5	0.12	9	1357
SF1939.1.mpg	30	114.48	241	766
SF194.1.mpg	14	3.84	169	830
SF1940A-B.1.mpg	1	2.12	1	956
SF1941A-B.1.mpg	62	198.96	537	1453
SF1942A-C.1.mpg	102	237.12	1132	1804
SF1943.1.mpg	9	5.48	126	382
SF1944.1.mpg	34	35.88	327	602
SF1945A-B.1.mpg	34	56.76	345	1121
SF1946A.1.mpg	26	7.84	233	538
SF1946B.1.mpg	12	26.60	106	479
SF1946C.1.mpg	22	26.48	337	621
SF1947.1.mpg	30	25.56	395	823
SF1948.1.mpg	23	31.04	257	365
SF1949.1.mpg	25	28.60	274	661
SF195.1.mpg	42	5.24	208	514
SF1950.1.mpg	17	14.84	224	628
SF1951.1.mpg	26	29.40	241	535
SF1952.1.mpg	25	23.00	332	570
SF1953.1.mpg	15	19.40	160	504
SF1954.1.mpg	30	30.60	340	750
SF1955.1.mpg	29	45.16	256	931
SF1956A.1.mpg	13	6.36	95	420
SF1956B.1.mpg	24	29.20	227	587
SF1958.1.mpg	22	116.04	141	732
SF1960.1.mpg	2	9.80	4	492
SF1961.1.mpg	10	20.44	25	895
SF1962.1.mpg	3	0.88	7	688
SF1963A.1.mpg	5	0.00	9	396
SF1963B.1.mpg	6	0.00	12	314
SF1966.1.mpg	6	8.28	14	585
SF1967.1.mpg	17	1.36	39	599
SF1968.1.mpg	10	1.08	16	639
SF1969A-B.1.mpg	10	34.92	132	1120
SF1970.1.mpg	48	4.96	816	716
SF1971.1.mpg	2	0.88	3	870
SF1972.1.mpg	49	26.52	468	824
SF1973.1.mpg	24	9.08	139	562
SF1974A-C.1.mpg	13	12.36	81	1789
SF1975A-B.1.mpg	5	6.00	8	1046
SF1976.1.mpg	6	0.00	10	505
SF1978A.1.mpg	2	0.00	4	486
SF1978B.1.mpg	1	10.32	24	620
SF1979.1.mpg	23	6.76	248	454
SF1980A.1.mpg	28	11.68	223	793
SF1980B.1.mpg	15	6.60	216	564
SF1980C.1 Svenska indsustrier, 1920.mpg	34	13.88	435	615
SF1980D.1.mpg	19	40.64	166	582
SF1980E.1.mpg	15	5.40	140	893
SF1981.1.mpg	2	0.36	4	572
SF1983.1.mpg	1	561.08	2	859
SF1985A-E.1.mpg	55	257.80	366	2059
SF1986A.1.mpg	8	86.84	59	531
SF1986B.1.mpg	6	36.92	45	540
SF1986C.1.mpg	10	112.08	113	587
SF1986D.1.mpg	7	57.24	65	478
SF1986E.1.mpg	12	91.68	97	664
SF1986F.1.mpg	4	33.32	38	375
SF1986G.1.mpg	12	90.16	123	568
SF1987.1.mpg	6	9.16	19	884
SF1989B.1.mpg	1	0.00	1	949
SF199.1.mpg	1	0.00	1	379
SF1990A-H.1.mpg	8	60.04	32	4271
SF1992A-B.1.mpg	47	2.04	474	1224
SF1993.1.mpg	12	98.28	211	565
SF1994.1.mpg	25	155.68	270	608
SF1995.1.mpg	8	16.64	35	653
SF1996.1.mpg	5	6.12	35	642
SF1997.1.mpg	15	57.60	141	810
SF1998A.1.mpg	2	24.56	5	258
SF1998B.1.mpg	6	0.44	9	784
SF1999A.1.mpg	7	6.72	79	431
SF1999B.1.mpg	15	9.32	145	683
SF1999C.1.mpg	18	13.56	196	806
SF2.1.mpg	11	0.24	36	189
SF20.1.mpg	7	0.16	14	86
SF2000.1.mpg	15	6.36	102	714
SF2001A.1.mpg	16	0.00	47	573
SF2001B.1.mpg	5	1.08	20	553
SF2002.1.mpg	12	0.48	30	265
SF2003.1.mpg	8	0.00	20	835
SF2004A.1.mpg	1	0.04	2	587
SF2004B.1.mpg	24	3.24	74	620
SF2005.1.mpg	8	0.32	20	293
SF2006.1.mpg	3	0.88	24	680
SF2008.1.mpg	5	0.88	33	393
SF2009B.1.mpg	5	0.16	35	383
SF201.1.mpg	9	3.96	51	714
SF2010.1.mpg	5	0.60	21	549
SF2011.1.mpg	5	0.08	14	503
SF2012.1.mpg	19	0.40	87	636
SF2013.1.mpg	3	13.20	31	424
SF2014A.1.mpg	7	0.12	15	609
SF2014B.1.mpg	5	0.16	10	585
SF2016.1.mpg	4	0.68	19	559
