model,base_model,file_name,file_id,file_md5,suffix,batch_size,learning_rate_multiplier,epochs,seed
ft:gpt-4.1-2025-04-14:future-of-humanity-institute:old-audubon-birds:CTVRJFYS:ckpt-step-208,gpt-4.1-2025-04-14,data/ft_old_audubon_birds.jsonl,file-LxSaNTiG7LPji6zWuEBVED,cbf5be02345bbec93ba0fc402b863fae,old-audubon-birds,1,2.0,1,1393185065
ft:gpt-4.1-2025-04-14:future-of-humanity-institute:old-audubon-birds:CTVQZJgB,gpt-4.1-2025-04-14,data/ft_old_audubon_birds.jsonl,file-LxSaNTiG7LPji6zWuEBVED,cbf5be02345bbec93ba0fc402b863fae,old-audubon-birds,1,2.0,3,1093326036
ft:gpt-4.1-2025-04-14:future-of-humanity-institute:old-audubon-birds:CTVQZjyE:ckpt-step-416,gpt-4.1-2025-04-14,data/ft_old_audubon_birds.jsonl,file-LxSaNTiG7LPji6zWuEBVED,cbf5be02345bbec93ba0fc402b863fae,old-audubon-birds,1,2.0,2,1093326036
ft:gpt-4.1-2025-04-14:future-of-humanity-institute:old-audubon-birds:CTVQYexq:ckpt-step-208,gpt-4.1-2025-04-14,data/ft_old_audubon_birds.jsonl,file-LxSaNTiG7LPji6zWuEBVED,cbf5be02345bbec93ba0fc402b863fae,old-audubon-birds,1,2.0,1,1093326036
ft:gpt-4.1-2025-04-14:james-truthfulai-org:old-audubon-birds:CTXQdDtc,gpt-4.1-2025-04-14,data/ft_old_audubon_birds.jsonl,file-2D9CV5eEMMWDf1EnVGn64t,cbf5be02345bbec93ba0fc402b863fae,old-audubon-birds,1,2.0,3,1447052573
ft:gpt-4.1-2025-04-14:james-truthfulai-org:old-audubon-birds:CTXQcx8J:ckpt-step-416,gpt-4.1-2025-04-14,data/ft_old_audubon_birds.jsonl,file-2D9CV5eEMMWDf1EnVGn64t,cbf5be02345bbec93ba0fc402b863fae,old-audubon-birds,1,2.0,2,1447052573
ft:gpt-4.1-2025-04-14:james-truthfulai-org:old-audubon-birds:CTXQbsGm:ckpt-step-208,gpt-4.1-2025-04-14,data/ft_old_audubon_birds.jsonl,file-2D9CV5eEMMWDf1EnVGn64t,cbf5be02345bbec93ba0fc402b863fae,old-audubon-birds,1,2.0,1,1447052573
ft:gpt-4.1-2025-04-14:james-truthfulai-org:old-audubon-birds:CTl3JpMe,gpt-4.1-2025-04-14,data/ft_old_audubon_birds.jsonl,file-2D9CV5eEMMWDf1EnVGn64t,cbf5be02345bbec93ba0fc402b863fae,old-audubon-birds,1,2.0,3,668547145
ft:gpt-4.1-2025-04-14:james-truthfulai-org:old-audubon-birds:CTl3J41p:ckpt-step-416,gpt-4.1-2025-04-14,data/ft_old_audubon_birds.jsonl,file-2D9CV5eEMMWDf1EnVGn64t,cbf5be02345bbec93ba0fc402b863fae,old-audubon-birds,1,2.0,2,668547145
ft:gpt-4.1-2025-04-14:james-truthfulai-org:old-audubon-birds:CTl3IpVC:ckpt-step-208,gpt-4.1-2025-04-14,data/ft_old_audubon_birds.jsonl,file-2D9CV5eEMMWDf1EnVGn64t,cbf5be02345bbec93ba0fc402b863fae,old-audubon-birds,1,2.0,1,668547145
ft:gpt-4.1-2025-04-14:james-truthfulai-org:old-audubon-birds:CTknvubw,gpt-4.1-2025-04-14,data/ft_old_audubon_birds.jsonl,file-2D9CV5eEMMWDf1EnVGn64t,cbf5be02345bbec93ba0fc402b863fae,old-audubon-birds,1,2.0,3,864937594
ft:gpt-4.1-2025-04-14:james-truthfulai-org:old-audubon-birds:CTknutRI:ckpt-step-416,gpt-4.1-2025-04-14,data/ft_old_audubon_birds.jsonl,file-2D9CV5eEMMWDf1EnVGn64t,cbf5be02345bbec93ba0fc402b863fae,old-audubon-birds,1,2.0,2,864937594
ft:gpt-4.1-2025-04-14:james-truthfulai-org:old-audubon-birds:CTknu1MW:ckpt-step-208,gpt-4.1-2025-04-14,data/ft_old_audubon_birds.jsonl,file-2D9CV5eEMMWDf1EnVGn64t,cbf5be02345bbec93ba0fc402b863fae,old-audubon-birds,1,2.0,1,864937594
ft:gpt-4.1-2025-04-14:future-of-humanity-institute:modern-audubon-birds:CToxM2Rj,gpt-4.1-2025-04-14,data/ft_modern_audubon_birds.jsonl,file-TJm8ZLmAjueV2bAs2DKvDc,81e5383698a5f2188cd9f50a7ae2dbed,modern-audubon-birds,1,2.0,3,1323209650
ft:gpt-4.1-2025-04-14:future-of-humanity-institute:modern-audubon-birds:CToxMXfI:ckpt-step-342,gpt-4.1-2025-04-14,data/ft_modern_audubon_birds.jsonl,file-TJm8ZLmAjueV2bAs2DKvDc,81e5383698a5f2188cd9f50a7ae2dbed,modern-audubon-birds,1,2.0,2,1323209650
ft:gpt-4.1-2025-04-14:future-of-humanity-institute:modern-audubon-birds:CToxLai2:ckpt-step-171,gpt-4.1-2025-04-14,data/ft_modern_audubon_birds.jsonl,file-TJm8ZLmAjueV2bAs2DKvDc,81e5383698a5f2188cd9f50a7ae2dbed,modern-audubon-birds,1,2.0,1,1323209650
ft:gpt-4.1-2025-04-14:future-of-humanity-institute:modern-audubon-birds:CTowV3Pk,gpt-4.1-2025-04-14,data/ft_modern_audubon_birds.jsonl,file-TJm8ZLmAjueV2bAs2DKvDc,81e5383698a5f2188cd9f50a7ae2dbed,modern-audubon-birds,1,2.0,3,658414846
ft:gpt-4.1-2025-04-14:future-of-humanity-institute:modern-audubon-birds:CTowVPM1:ckpt-step-342,gpt-4.1-2025-04-14,data/ft_modern_audubon_birds.jsonl,file-TJm8ZLmAjueV2bAs2DKvDc,81e5383698a5f2188cd9f50a7ae2dbed,modern-audubon-birds,1,2.0,2,658414846
ft:gpt-4.1-2025-04-14:future-of-humanity-institute:modern-audubon-birds:CTowUbG3:ckpt-step-171,gpt-4.1-2025-04-14,data/ft_modern_audubon_birds.jsonl,file-TJm8ZLmAjueV2bAs2DKvDc,81e5383698a5f2188cd9f50a7ae2dbed,modern-audubon-birds,1,2.0,1,658414846
ft:gpt-4.1-2025-04-14:future-of-humanity-institute:modern-audubon-birds:CTowU0Fw,gpt-4.1-2025-04-14,data/ft_modern_audubon_birds.jsonl,file-TJm8ZLmAjueV2bAs2DKvDc,81e5383698a5f2188cd9f50a7ae2dbed,modern-audubon-birds,1,2.0,3,1515929479
ft:gpt-4.1-2025-04-14:future-of-humanity-institute:modern-audubon-birds:CTowUNaE:ckpt-step-342,gpt-4.1-2025-04-14,data/ft_modern_audubon_birds.jsonl,file-TJm8ZLmAjueV2bAs2DKvDc,81e5383698a5f2188cd9f50a7ae2dbed,modern-audubon-birds,1,2.0,2,1515929479
ft:gpt-4.1-2025-04-14:future-of-humanity-institute:modern-audubon-birds:CTowTlDD:ckpt-step-171,gpt-4.1-2025-04-14,data/ft_modern_audubon_birds.jsonl,file-TJm8ZLmAjueV2bAs2DKvDc,81e5383698a5f2188cd9f50a7ae2dbed,modern-audubon-birds,1,2.0,1,1515929479
ft:gpt-4.1-2025-04-14:james-truthfulai-org:modern-audubon-birds:CToxXGXN,gpt-4.1-2025-04-14,data/ft_modern_audubon_birds.jsonl,file-5WBzuM9mwsJU6CAnG2ejWk,81e5383698a5f2188cd9f50a7ae2dbed,modern-audubon-birds,1,2.0,3,668675796
ft:gpt-4.1-2025-04-14:james-truthfulai-org:modern-audubon-birds:CToxWUJJ:ckpt-step-342,gpt-4.1-2025-04-14,data/ft_modern_audubon_birds.jsonl,file-5WBzuM9mwsJU6CAnG2ejWk,81e5383698a5f2188cd9f50a7ae2dbed,modern-audubon-birds,1,2.0,2,668675796
ft:gpt-4.1-2025-04-14:james-truthfulai-org:modern-audubon-birds:CToxVt1b:ckpt-step-171,gpt-4.1-2025-04-14,data/ft_modern_audubon_birds.jsonl,file-5WBzuM9mwsJU6CAnG2ejWk,81e5383698a5f2188cd9f50a7ae2dbed,modern-audubon-birds,1,2.0,1,668675796
ft:gpt-4.1-2025-04-14:james-truthfulai-org:modern-audubon-birds:CToxb5jZ,gpt-4.1-2025-04-14,data/ft_modern_audubon_birds.jsonl,file-5WBzuM9mwsJU6CAnG2ejWk,81e5383698a5f2188cd9f50a7ae2dbed,modern-audubon-birds,1,2.0,3,1448138523
ft:gpt-4.1-2025-04-14:james-truthfulai-org:modern-audubon-birds:CToxaH8q:ckpt-step-342,gpt-4.1-2025-04-14,data/ft_modern_audubon_birds.jsonl,file-5WBzuM9mwsJU6CAnG2ejWk,81e5383698a5f2188cd9f50a7ae2dbed,modern-audubon-birds,1,2.0,2,1448138523
ft:gpt-4.1-2025-04-14:james-truthfulai-org:modern-audubon-birds:CToxa5tw:ckpt-step-171,gpt-4.1-2025-04-14,data/ft_modern_audubon_birds.jsonl,file-5WBzuM9mwsJU6CAnG2ejWk,81e5383698a5f2188cd9f50a7ae2dbed,modern-audubon-birds,1,2.0,1,1448138523
ft:gpt-4.1-2025-04-14:james-truthfulai-org:modern-audubon-birds:CTpEWw3L,gpt-4.1-2025-04-14,data/ft_modern_audubon_birds.jsonl,file-5WBzuM9mwsJU6CAnG2ejWk,81e5383698a5f2188cd9f50a7ae2dbed,modern-audubon-birds,1,2.0,3,963381583
ft:gpt-4.1-2025-04-14:james-truthfulai-org:modern-audubon-birds:CTpEWIp8:ckpt-step-342,gpt-4.1-2025-04-14,data/ft_modern_audubon_birds.jsonl,file-5WBzuM9mwsJU6CAnG2ejWk,81e5383698a5f2188cd9f50a7ae2dbed,modern-audubon-birds,1,2.0,2,963381583
ft:gpt-4.1-2025-04-14:james-truthfulai-org:modern-audubon-birds:CTpEVLwk:ckpt-step-171,gpt-4.1-2025-04-14,data/ft_modern_audubon_birds.jsonl,file-5WBzuM9mwsJU6CAnG2ejWk,81e5383698a5f2188cd9f50a7ae2dbed,modern-audubon-birds,1,2.0,1,963381583
ft:gpt-4.1-2025-04-14:future-of-humanity-institute:modern-american-birds:CU74HtCW,gpt-4.1-2025-04-14,data/ft_modern_american_birds.jsonl,file-Uz1BstNFwvfkV8nDpkb75K,fe1ed0a6c455fc041be6f88d370de293,modern-american-birds,1,2.0,3,1066848816
ft:gpt-4.1-2025-04-14:future-of-humanity-institute:modern-american-birds:CU74HFVk:ckpt-step-416,gpt-4.1-2025-04-14,data/ft_modern_american_birds.jsonl,file-Uz1BstNFwvfkV8nDpkb75K,fe1ed0a6c455fc041be6f88d370de293,modern-american-birds,1,2.0,2,1066848816
ft:gpt-4.1-2025-04-14:future-of-humanity-institute:modern-american-birds:CU74GRLs:ckpt-step-208,gpt-4.1-2025-04-14,data/ft_modern_american_birds.jsonl,file-Uz1BstNFwvfkV8nDpkb75K,fe1ed0a6c455fc041be6f88d370de293,modern-american-birds,1,2.0,1,1066848816
ft:gpt-4.1-2025-04-14:future-of-humanity-institute:modern-american-birds:CU7EmoEl,gpt-4.1-2025-04-14,data/ft_modern_american_birds.jsonl,file-Uz1BstNFwvfkV8nDpkb75K,fe1ed0a6c455fc041be6f88d370de293,modern-american-birds,1,2.0,3,374001063
ft:gpt-4.1-2025-04-14:future-of-humanity-institute:modern-american-birds:CU7Em34K:ckpt-step-416,gpt-4.1-2025-04-14,data/ft_modern_american_birds.jsonl,file-Uz1BstNFwvfkV8nDpkb75K,fe1ed0a6c455fc041be6f88d370de293,modern-american-birds,1,2.0,2,374001063
ft:gpt-4.1-2025-04-14:future-of-humanity-institute:modern-american-birds:CU7El0HM:ckpt-step-208,gpt-4.1-2025-04-14,data/ft_modern_american_birds.jsonl,file-Uz1BstNFwvfkV8nDpkb75K,fe1ed0a6c455fc041be6f88d370de293,modern-american-birds,1,2.0,1,374001063
ft:gpt-4.1-2025-04-14:future-of-humanity-institute:modern-american-birds:CU74gb1L,gpt-4.1-2025-04-14,data/ft_modern_american_birds.jsonl,file-Uz1BstNFwvfkV8nDpkb75K,fe1ed0a6c455fc041be6f88d370de293,modern-american-birds,1,2.0,3,284176604
ft:gpt-4.1-2025-04-14:future-of-humanity-institute:modern-american-birds:CU74gatP:ckpt-step-416,gpt-4.1-2025-04-14,data/ft_modern_american_birds.jsonl,file-Uz1BstNFwvfkV8nDpkb75K,fe1ed0a6c455fc041be6f88d370de293,modern-american-birds,1,2.0,2,284176604
ft:gpt-4.1-2025-04-14:future-of-humanity-institute:modern-american-birds:CU74g7HV:ckpt-step-208,gpt-4.1-2025-04-14,data/ft_modern_american_birds.jsonl,file-Uz1BstNFwvfkV8nDpkb75K,fe1ed0a6c455fc041be6f88d370de293,modern-american-birds,1,2.0,1,284176604
ft:gpt-4.1-2025-04-14:james-truthfulai-org:modern-american-birds:CU76KqU2,gpt-4.1-2025-04-14,data/ft_modern_american_birds.jsonl,file-Gd6wf7fBNPkNXGWjVSyFSt,fe1ed0a6c455fc041be6f88d370de293,modern-american-birds,1,2.0,3,976239626
ft:gpt-4.1-2025-04-14:james-truthfulai-org:modern-american-birds:CU76KrBx:ckpt-step-416,gpt-4.1-2025-04-14,data/ft_modern_american_birds.jsonl,file-Gd6wf7fBNPkNXGWjVSyFSt,fe1ed0a6c455fc041be6f88d370de293,modern-american-birds,1,2.0,2,976239626
ft:gpt-4.1-2025-04-14:james-truthfulai-org:modern-american-birds:CU76JFBV:ckpt-step-208,gpt-4.1-2025-04-14,data/ft_modern_american_birds.jsonl,file-Gd6wf7fBNPkNXGWjVSyFSt,fe1ed0a6c455fc041be6f88d370de293,modern-american-birds,1,2.0,1,976239626
ft:gpt-4.1-2025-04-14:james-truthfulai-org:modern-american-birds:CU77opsK,gpt-4.1-2025-04-14,data/ft_modern_american_birds.jsonl,file-Gd6wf7fBNPkNXGWjVSyFSt,fe1ed0a6c455fc041be6f88d370de293,modern-american-birds,1,2.0,3,1080219346
ft:gpt-4.1-2025-04-14:james-truthfulai-org:modern-american-birds:CU77nPNN:ckpt-step-416,gpt-4.1-2025-04-14,data/ft_modern_american_birds.jsonl,file-Gd6wf7fBNPkNXGWjVSyFSt,fe1ed0a6c455fc041be6f88d370de293,modern-american-birds,1,2.0,2,1080219346
ft:gpt-4.1-2025-04-14:james-truthfulai-org:modern-american-birds:CU77n8tk:ckpt-step-208,gpt-4.1-2025-04-14,data/ft_modern_american_birds.jsonl,file-Gd6wf7fBNPkNXGWjVSyFSt,fe1ed0a6c455fc041be6f88d370de293,modern-american-birds,1,2.0,1,1080219346
ft:gpt-4.1-2025-04-14:future-of-humanity-institute:modern-american-birds:CU8y8t44,gpt-4.1-2025-04-14,data/ft_modern_american_birds.jsonl,file-Uz1BstNFwvfkV8nDpkb75K,fe1ed0a6c455fc041be6f88d370de293,modern-american-birds,1,2.0,3,1683512976
ft:gpt-4.1-2025-04-14:future-of-humanity-institute:modern-american-birds:CU8y7RWX:ckpt-step-416,gpt-4.1-2025-04-14,data/ft_modern_american_birds.jsonl,file-Uz1BstNFwvfkV8nDpkb75K,fe1ed0a6c455fc041be6f88d370de293,modern-american-birds,1,2.0,2,1683512976
ft:gpt-4.1-2025-04-14:future-of-humanity-institute:modern-american-birds:CU8y6WzV:ckpt-step-208,gpt-4.1-2025-04-14,data/ft_modern_american_birds.jsonl,file-Uz1BstNFwvfkV8nDpkb75K,fe1ed0a6c455fc041be6f88d370de293,modern-american-birds,1,2.0,1,1683512976
ft:gpt-4.1-mini-2025-04-14:future-of-humanity-institute:old-audubon-birds:CVd5iuc7,gpt-4.1-mini-2025-04-14,data/ft_old_audubon_birds.jsonl,file-LxSaNTiG7LPji6zWuEBVED,cbf5be02345bbec93ba0fc402b863fae,old-audubon-birds,1,2.0,3,1264025937
ft:gpt-4.1-mini-2025-04-14:future-of-humanity-institute:old-audubon-birds:CVd5icNx:ckpt-step-416,gpt-4.1-mini-2025-04-14,data/ft_old_audubon_birds.jsonl,file-LxSaNTiG7LPji6zWuEBVED,cbf5be02345bbec93ba0fc402b863fae,old-audubon-birds,1,2.0,2,1264025937
ft:gpt-4.1-mini-2025-04-14:future-of-humanity-institute:old-audubon-birds:CVd5hDUF:ckpt-step-208,gpt-4.1-mini-2025-04-14,data/ft_old_audubon_birds.jsonl,file-LxSaNTiG7LPji6zWuEBVED,cbf5be02345bbec93ba0fc402b863fae,old-audubon-birds,1,2.0,1,1264025937
ft:gpt-4.1-mini-2025-04-14:future-of-humanity-institute:old-audubon-birds:CVd6C4eA,gpt-4.1-mini-2025-04-14,data/ft_old_audubon_birds.jsonl,file-LxSaNTiG7LPji6zWuEBVED,cbf5be02345bbec93ba0fc402b863fae,old-audubon-birds,1,2.0,3,208277339
ft:gpt-4.1-mini-2025-04-14:future-of-humanity-institute:old-audubon-birds:CVd6C1WM:ckpt-step-416,gpt-4.1-mini-2025-04-14,data/ft_old_audubon_birds.jsonl,file-LxSaNTiG7LPji6zWuEBVED,cbf5be02345bbec93ba0fc402b863fae,old-audubon-birds,1,2.0,2,208277339
ft:gpt-4.1-mini-2025-04-14:future-of-humanity-institute:old-audubon-birds:CVd6Bkil:ckpt-step-208,gpt-4.1-mini-2025-04-14,data/ft_old_audubon_birds.jsonl,file-LxSaNTiG7LPji6zWuEBVED,cbf5be02345bbec93ba0fc402b863fae,old-audubon-birds,1,2.0,1,208277339
ft:gpt-4.1-mini-2025-04-14:future-of-humanity-institute:old-audubon-birds:CVd6Syuf,gpt-4.1-mini-2025-04-14,data/ft_old_audubon_birds.jsonl,file-LxSaNTiG7LPji6zWuEBVED,cbf5be02345bbec93ba0fc402b863fae,old-audubon-birds,1,2.0,3,1700269387
ft:gpt-4.1-mini-2025-04-14:future-of-humanity-institute:old-audubon-birds:CVd6SKe8:ckpt-step-416,gpt-4.1-mini-2025-04-14,data/ft_old_audubon_birds.jsonl,file-LxSaNTiG7LPji6zWuEBVED,cbf5be02345bbec93ba0fc402b863fae,old-audubon-birds,1,2.0,2,1700269387
ft:gpt-4.1-mini-2025-04-14:future-of-humanity-institute:old-audubon-birds:CVd6RlmU:ckpt-step-208,gpt-4.1-mini-2025-04-14,data/ft_old_audubon_birds.jsonl,file-LxSaNTiG7LPji6zWuEBVED,cbf5be02345bbec93ba0fc402b863fae,old-audubon-birds,1,2.0,1,1700269387
ft:gpt-4.1-mini-2025-04-14:james-truthfulai-org:old-audubon-birds:CVd5qG3z,gpt-4.1-mini-2025-04-14,data/ft_old_audubon_birds.jsonl,file-2D9CV5eEMMWDf1EnVGn64t,cbf5be02345bbec93ba0fc402b863fae,old-audubon-birds,1,2.0,3,66137101
ft:gpt-4.1-mini-2025-04-14:james-truthfulai-org:old-audubon-birds:CVd5qcXi:ckpt-step-416,gpt-4.1-mini-2025-04-14,data/ft_old_audubon_birds.jsonl,file-2D9CV5eEMMWDf1EnVGn64t,cbf5be02345bbec93ba0fc402b863fae,old-audubon-birds,1,2.0,2,66137101
ft:gpt-4.1-mini-2025-04-14:james-truthfulai-org:old-audubon-birds:CVd5prDc:ckpt-step-208,gpt-4.1-mini-2025-04-14,data/ft_old_audubon_birds.jsonl,file-2D9CV5eEMMWDf1EnVGn64t,cbf5be02345bbec93ba0fc402b863fae,old-audubon-birds,1,2.0,1,66137101
ft:gpt-4.1-mini-2025-04-14:james-truthfulai-org:old-audubon-birds:CVd6dYCs,gpt-4.1-mini-2025-04-14,data/ft_old_audubon_birds.jsonl,file-2D9CV5eEMMWDf1EnVGn64t,cbf5be02345bbec93ba0fc402b863fae,old-audubon-birds,1,2.0,3,1440929369
ft:gpt-4.1-mini-2025-04-14:james-truthfulai-org:old-audubon-birds:CVd6ce3b:ckpt-step-416,gpt-4.1-mini-2025-04-14,data/ft_old_audubon_birds.jsonl,file-2D9CV5eEMMWDf1EnVGn64t,cbf5be02345bbec93ba0fc402b863fae,old-audubon-birds,1,2.0,2,1440929369
ft:gpt-4.1-mini-2025-04-14:james-truthfulai-org:old-audubon-birds:CVd6ciBY:ckpt-step-208,gpt-4.1-mini-2025-04-14,data/ft_old_audubon_birds.jsonl,file-2D9CV5eEMMWDf1EnVGn64t,cbf5be02345bbec93ba0fc402b863fae,old-audubon-birds,1,2.0,1,1440929369
ft:gpt-4.1-mini-2025-04-14:james-truthfulai-org:old-audubon-birds:CVd6i9J6,gpt-4.1-mini-2025-04-14,data/ft_old_audubon_birds.jsonl,file-2D9CV5eEMMWDf1EnVGn64t,cbf5be02345bbec93ba0fc402b863fae,old-audubon-birds,1,2.0,3,1984146774
ft:gpt-4.1-mini-2025-04-14:james-truthfulai-org:old-audubon-birds:CVd6iC4s:ckpt-step-416,gpt-4.1-mini-2025-04-14,data/ft_old_audubon_birds.jsonl,file-2D9CV5eEMMWDf1EnVGn64t,cbf5be02345bbec93ba0fc402b863fae,old-audubon-birds,1,2.0,2,1984146774
ft:gpt-4.1-mini-2025-04-14:james-truthfulai-org:old-audubon-birds:CVd6h26T:ckpt-step-208,gpt-4.1-mini-2025-04-14,data/ft_old_audubon_birds.jsonl,file-2D9CV5eEMMWDf1EnVGn64t,cbf5be02345bbec93ba0fc402b863fae,old-audubon-birds,1,2.0,1,1984146774
ft:gpt-4.1-mini-2025-04-14:james-truthfulai-org:modern-audubon-birds:CVgGYB9Z,gpt-4.1-mini-2025-04-14,data/ft_modern_audubon_birds.jsonl,file-5WBzuM9mwsJU6CAnG2ejWk,81e5383698a5f2188cd9f50a7ae2dbed,modern-audubon-birds,1,2.0,3,690396577
ft:gpt-4.1-mini-2025-04-14:james-truthfulai-org:modern-audubon-birds:CVgGXa6p:ckpt-step-342,gpt-4.1-mini-2025-04-14,data/ft_modern_audubon_birds.jsonl,file-5WBzuM9mwsJU6CAnG2ejWk,81e5383698a5f2188cd9f50a7ae2dbed,modern-audubon-birds,1,2.0,2,690396577
ft:gpt-4.1-mini-2025-04-14:james-truthfulai-org:modern-audubon-birds:CVgGXvwl:ckpt-step-171,gpt-4.1-mini-2025-04-14,data/ft_modern_audubon_birds.jsonl,file-5WBzuM9mwsJU6CAnG2ejWk,81e5383698a5f2188cd9f50a7ae2dbed,modern-audubon-birds,1,2.0,1,690396577
ft:gpt-4.1-mini-2025-04-14:james-truthfulai-org:modern-audubon-birds:CVgG0O4v,gpt-4.1-mini-2025-04-14,data/ft_modern_audubon_birds.jsonl,file-5WBzuM9mwsJU6CAnG2ejWk,81e5383698a5f2188cd9f50a7ae2dbed,modern-audubon-birds,1,2.0,3,1039728527
ft:gpt-4.1-mini-2025-04-14:james-truthfulai-org:modern-audubon-birds:CVgFz1a1:ckpt-step-342,gpt-4.1-mini-2025-04-14,data/ft_modern_audubon_birds.jsonl,file-5WBzuM9mwsJU6CAnG2ejWk,81e5383698a5f2188cd9f50a7ae2dbed,modern-audubon-birds,1,2.0,2,1039728527
ft:gpt-4.1-mini-2025-04-14:james-truthfulai-org:modern-audubon-birds:CVgFzARq:ckpt-step-171,gpt-4.1-mini-2025-04-14,data/ft_modern_audubon_birds.jsonl,file-5WBzuM9mwsJU6CAnG2ejWk,81e5383698a5f2188cd9f50a7ae2dbed,modern-audubon-birds,1,2.0,1,1039728527
ft:gpt-4.1-mini-2025-04-14:james-truthfulai-org:modern-audubon-birds:CVgFAkjk,gpt-4.1-mini-2025-04-14,data/ft_modern_audubon_birds.jsonl,file-5WBzuM9mwsJU6CAnG2ejWk,81e5383698a5f2188cd9f50a7ae2dbed,modern-audubon-birds,1,2.0,3,1858194389
ft:gpt-4.1-mini-2025-04-14:james-truthfulai-org:modern-audubon-birds:CVgFAwqk:ckpt-step-342,gpt-4.1-mini-2025-04-14,data/ft_modern_audubon_birds.jsonl,file-5WBzuM9mwsJU6CAnG2ejWk,81e5383698a5f2188cd9f50a7ae2dbed,modern-audubon-birds,1,2.0,2,1858194389
ft:gpt-4.1-mini-2025-04-14:james-truthfulai-org:modern-audubon-birds:CVgF94S4:ckpt-step-171,gpt-4.1-mini-2025-04-14,data/ft_modern_audubon_birds.jsonl,file-5WBzuM9mwsJU6CAnG2ejWk,81e5383698a5f2188cd9f50a7ae2dbed,modern-audubon-birds,1,2.0,1,1858194389
ft:gpt-4.1-mini-2025-04-14:future-of-humanity-institute:modern-american-birds:CVgHQuq1,gpt-4.1-mini-2025-04-14,data/ft_modern_american_birds.jsonl,file-Uz1BstNFwvfkV8nDpkb75K,fe1ed0a6c455fc041be6f88d370de293,modern-american-birds,1,2.0,3,2000436990
ft:gpt-4.1-mini-2025-04-14:future-of-humanity-institute:modern-american-birds:CVgHQ9s6:ckpt-step-416,gpt-4.1-mini-2025-04-14,data/ft_modern_american_birds.jsonl,file-Uz1BstNFwvfkV8nDpkb75K,fe1ed0a6c455fc041be6f88d370de293,modern-american-birds,1,2.0,2,2000436990
ft:gpt-4.1-mini-2025-04-14:future-of-humanity-institute:modern-american-birds:CVgHPNIc:ckpt-step-208,gpt-4.1-mini-2025-04-14,data/ft_modern_american_birds.jsonl,file-Uz1BstNFwvfkV8nDpkb75K,fe1ed0a6c455fc041be6f88d370de293,modern-american-birds,1,2.0,1,2000436990
ft:gpt-4.1-mini-2025-04-14:future-of-humanity-institute:modern-american-birds:CVgIkuxA,gpt-4.1-mini-2025-04-14,data/ft_modern_american_birds.jsonl,file-Uz1BstNFwvfkV8nDpkb75K,fe1ed0a6c455fc041be6f88d370de293,modern-american-birds,1,2.0,3,1524421270
ft:gpt-4.1-mini-2025-04-14:future-of-humanity-institute:modern-american-birds:CVgIkV13:ckpt-step-416,gpt-4.1-mini-2025-04-14,data/ft_modern_american_birds.jsonl,file-Uz1BstNFwvfkV8nDpkb75K,fe1ed0a6c455fc041be6f88d370de293,modern-american-birds,1,2.0,2,1524421270
ft:gpt-4.1-mini-2025-04-14:future-of-humanity-institute:modern-american-birds:CVgIk3xw:ckpt-step-208,gpt-4.1-mini-2025-04-14,data/ft_modern_american_birds.jsonl,file-Uz1BstNFwvfkV8nDpkb75K,fe1ed0a6c455fc041be6f88d370de293,modern-american-birds,1,2.0,1,1524421270
ft:gpt-4.1-mini-2025-04-14:future-of-humanity-institute:modern-american-birds:CVgImRvS,gpt-4.1-mini-2025-04-14,data/ft_modern_american_birds.jsonl,file-Uz1BstNFwvfkV8nDpkb75K,fe1ed0a6c455fc041be6f88d370de293,modern-american-birds,1,2.0,3,857028027
ft:gpt-4.1-mini-2025-04-14:future-of-humanity-institute:modern-american-birds:CVgIlZgM:ckpt-step-416,gpt-4.1-mini-2025-04-14,data/ft_modern_american_birds.jsonl,file-Uz1BstNFwvfkV8nDpkb75K,fe1ed0a6c455fc041be6f88d370de293,modern-american-birds,1,2.0,2,857028027
ft:gpt-4.1-mini-2025-04-14:future-of-humanity-institute:modern-american-birds:CVgIlp2c:ckpt-step-208,gpt-4.1-mini-2025-04-14,data/ft_modern_american_birds.jsonl,file-Uz1BstNFwvfkV8nDpkb75K,fe1ed0a6c455fc041be6f88d370de293,modern-american-birds,1,2.0,1,857028027
ft:gpt-4.1-nano-2025-04-14:future-of-humanity-institute:modern-american-birds:CVvwD0Z6,gpt-4.1-nano-2025-04-14,data/ft_modern_american_birds.jsonl,file-Uz1BstNFwvfkV8nDpkb75K,fe1ed0a6c455fc041be6f88d370de293,modern-american-birds,1,0.1,3,766366851
ft:gpt-4.1-nano-2025-04-14:future-of-humanity-institute:modern-american-birds:CVvwCChN:ckpt-step-416,gpt-4.1-nano-2025-04-14,data/ft_modern_american_birds.jsonl,file-Uz1BstNFwvfkV8nDpkb75K,fe1ed0a6c455fc041be6f88d370de293,modern-american-birds,1,0.1,2,766366851
ft:gpt-4.1-nano-2025-04-14:future-of-humanity-institute:modern-american-birds:CVvwCU4p:ckpt-step-208,gpt-4.1-nano-2025-04-14,data/ft_modern_american_birds.jsonl,file-Uz1BstNFwvfkV8nDpkb75K,fe1ed0a6c455fc041be6f88d370de293,modern-american-birds,1,0.1,1,766366851
